Title,Image Link,Ingredients
Uncle Tobys Cereal Plus Iron 710g,https://assets.woolworths.com.au/images/1005/827588.jpg?impolicy=wowsmkqiema&w=260&h=260,"Contains Gluten Containing Ingredients, Tree Nuts and Milk          Whole Grain Cereals (51%) [ Wheat  (49%), Corn (2%)], Corn, Sugar, Cereal  Nut  Clusters (10%) [ Wheat  Flour, Sugar, Glucose Syrup, Wholegrain  Wheat  (1%), Rolled  Oats  (0.8%), Vegetable Oil, Honey, Rice Flour,  Almonds , Malt Extract ( Barley ), Salt, Mineral Salt (Calcium Carbonate), Flavour],  Cashews  (8%),  Wheat  Flour, Salt,  Oat  Fibre, Flavours ( Milk ), Glucose Syrup ( Wheat ).         Vitamins and Minerals    Minerals (Calcium, Iron, Zinc), Vitamins  (C, Niacin, B1, B2, B6, Folic Acid, Vitamin E).       May Contain Other Gluten Containing Ingredients, Soy, Other Tree Nuts and Lupin"
"Kan Tong Stir Fry Sauce Honey, Sesame & Garlic 520g",https://assets.woolworths.com.au/images/1005/758371.jpg?impolicy=wowsmkqiema&w=260&h=260,"Water, Sugar, Honey 8%, Golden Syrup, Garlic 6%, Capsicum, Thickener (Modified Cornstarch), Vinegar, Onion, Sesame Oil 2%, Salt, Yeast Extract, Colour (Paprika Oleoresin)."
Woolworths Free From Gluten Chocolate Chip Biscuit 160g,https://assets.woolworths.com.au/images/1005/779237.jpg?impolicy=wowsmkqiema&w=260&h=260,"Tapioca Flour, Choc Chips (20%) (Sugar, Cocoa Butter, Cocoa Powder, Cocoa Mass, Emulsifier (Sunflower Lecithin)), Chickpea Flour, Rice Bran Oil, Sugar, Golden Syrup, Coconut, Raising Agent (Sodium Carbonates), Salt, Flavour (Natural Flavouring), Chocolate contains minimum 50% Cocoa Solids"
Pandaroo Vermicelli Brown Rice 200g,https://assets.woolworths.com.au/images/1005/789413.jpg?impolicy=wowsmkqiema&w=260&h=260,"Brown Rice"
Natural Ceramic Grinder Himalayan Rock Salt 100g,https://assets.woolworths.com.au/images/1005/445342.jpg?impolicy=wowsmkqiema&w=260&h=260,"Himalayan Rock Salt (100%)."
Australian Organic Food Co 8 Vegetable Minestrone Soup Pouch 330g,https://assets.woolworths.com.au/images/1005/678711.jpg?impolicy=wowsmkqiema&w=260&h=260,"Organic Vegetables (45%) [Onion, Carrot, Celery, Tomatoes, Potatoes, Zucchini, Leek, Kale], Water, Organic Chickpeas [may contain Gluten], Organic Split Pea [may contain Gluten], Organic Olive Oil, Salt"
Starbucks By Nespresso Breakfast Blend Coffee Pods Capsules 10 Pack,https://assets.woolworths.com.au/images/1005/197155.jpg?impolicy=wowsmkqiema&w=260&h=260,"100% Arabica Roast & Ground Coffee"
Tasti Smooshed Wholefood Balls Salted Caramel 6 Pack,https://assets.woolworths.com.au/images/1005/156712.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dates, Peanuts, Almonds, Coconut, A hint of Natural Caramel Flavour, Salt"
Macro Organic Penne Pasta 500g,https://assets.woolworths.com.au/images/1005/215448.jpg?impolicy=wowsmkqiema&w=260&h=260,"100% Organic Durum Wheat Semolina"
Old El Paso Stand 'n Stuff Mini Taco Kit Mexican Style 275g,https://assets.woolworths.com.au/images/1005/511956.jpg?impolicy=wowsmkqiema&w=260&h=260,"Salsa For Topping (45%): Water, Tomato Paste, Capsicum, Onion, Modified Corn Starch (1422), Salt, Sugar, Paprika, Food Acid (Citric Acid), Chili Powder, Garlic Powder, Stand 'N Stuff™ Mini Taco Shells (44%): Ground Corn (79%), Sunflower Oil, Salt, Spice Mix (11%): Sugar, Maize Flour, Salt, Garlic (8%), Paprika (7%), Cumin, Tomato (6%), Onion, Food Acid (Citric Acid), Oregano, Chilli, Anticaking Agent (Silicon Dioxide), Colour (Paprika Extract), Ground Bay Leaves"
Higher Living Sweet Dreams Tea Bags 15 Pack,https://assets.woolworths.com.au/images/1005/701038.jpg?impolicy=wowsmkqiema&w=260&h=260,"Lemon Balm (35%), Fennel, Chamomile (10%), Lime Tree, Peppermint, Lavender (10%)."
Mckenzie's Californian Walnuts 80g,https://assets.woolworths.com.au/images/1005/246753.jpg?impolicy=wowsmkqiema&w=260&h=260,"Californian Walnuts (100%)"
Woolworths Coriander Seeds Ground 20g,https://assets.woolworths.com.au/images/1005/251005.jpg?impolicy=wowsmkqiema&w=260&h=260,"Coriander"
Mutti Passata 700g,https://assets.woolworths.com.au/images/1005/795297.jpg?impolicy=wowsmkqiema&w=260&h=260,"Tomatoes 99.5%, Salt."
Conimex Ketjap Manis Sweet Soy Sauce 240ml,https://assets.woolworths.com.au/images/1005/202710.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, Soy Sauce (26.5%), (Water, Soy Bean, Salt, Wheat, Preservative (202), Molasses, Water, Salt, Burnt Sugar Syrup, Preservative (202), Flavouring."
Uncle Tobys Oats Quick Sachets Berry Variety Porridge 350g,https://assets.woolworths.com.au/images/1005/147406.jpg?impolicy=wowsmkqiema&w=260&h=260,"Triple Berry:  Uncle Tobys Whole Grain Rolled  Oats  (77%), Sugar, Skim  Milk  Powder,  Blueberry Fruit Piece Blueberries (0.7%), Freeze Dried Berries (1%) Raspberries, Strawberries, Natural Flavour   Strawberry:  Uncle Tobys Whole Grain Rolled  Oats  (76%), Sugar, Skim  Milk  Powder, Honey Powder Maltodextrin, Honey (0.3%), Natural Flavour, Freeze Dried Strawberry (1%)  Blueberry:  Uncle Tobys Whole Grain Rolled  Oats  (77%), Sugar, Skim  Milk  Powder, Blueberry Fruit Piece Blueberries (1.3%), Natural Flavour        Contains Gluten, Milk.                May Contain Wheat, Rye, Barley, Tree Nuts, Lupin  ."
Woolworths Trail Mix 6 Pack,https://assets.woolworths.com.au/images/1005/615975.jpg?impolicy=wowsmkqiema&w=260&h=260,"Mixed Dried Fruit (60%) (Sultanas (Sultanas, Canola Oil), Currants (Currants, Sunflower Oil), Dried Apricot (Apricot, Rice Flour, Preservative (Sulphur Dioxide))), Mixed Nuts (40%) (Almonds, Cashew Nuts, Walnuts)"
Tasti Made Simple Wholefood Bars Lamington 5 Pack,https://assets.woolworths.com.au/images/1005/512887.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dates (60%), Roasted Cashews (13%), Cacao Powder (,11%), Sunflower Seed Butter (10%), Coconut (5%), A,hint of Natural Coconut Flavour"
Dilmah Extra Strength Tea Bags 100 Pack,https://assets.woolworths.com.au/images/1005/196566.jpg?impolicy=wowsmkqiema&w=260&h=260,"Pure Ceylon Black tea, no additives. All natural."
Macro Black Chia Seeds 350g,https://assets.woolworths.com.au/images/1005/651474.jpg?impolicy=wowsmkqiema&w=260&h=260,"Black Chia Seeds"
The Natural Confectionery Co. Snakes Lollies Party Size 1.1kg,https://assets.woolworths.com.au/images/1005/77424.jpg?impolicy=wowsmkqiema&w=260&h=260,"Glucose Syrup (From Wheat And Corn), Cane Sugar, Thickener (Acid Modified Wheat Starch), Water, Gelatine, Food Acid (Citric), Fruit Juice Concentrate, Natural Flavours, Natural Food Colours (Grape Skin Extract, Antho (Yanins, Black Carrot, Spirulina."
Sriracha Hot Chilli Sauce Ketchup 567g,https://assets.woolworths.com.au/images/1005/63974.jpg?impolicy=wowsmkqiema&w=260&h=260,"Red Gold Ketchup (Tomato Concentrate from Vine-Ripened Tomatoes, Sugar, Distilled Vinegar, Salt, Less than 2% of: Onion Powder, Spices, Natural Flavors), Huy Fong Foods Sriracha Hot Chili Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite as Preservatives and Xanthan Gum)"
Woolworths Cheddar Cheese Puff Pastry Twists 150g,https://assets.woolworths.com.au/images/1005/670560.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wheat Flour, Vegetable Oils (Palm Oil, Sunflower Oil), Cultured Butter (Cream (from Milk), Culture), Cheddar Cheese (10%) (Milk, Salt, Starter Culture, Microbial Rennet), Yeast, Salt, Skim Milk Powder, Emulsifier (471), Acidity Regulator (Citric Acid), Barley Malt Flour"
Sunbites Grain Waves Wholegrain Chips Sweet Chilli 170g,https://assets.woolworths.com.au/images/1005/78190.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wholegrain Cereals (68%)(Corn (41%), Wheat (23%), Oats (4%)), Sunflower Oil andor Canola Oil, Sugar, Rice, Salt, Maltodextrin, Spices (Chilli, Red Bell Pepper, Paprika), Mineral Salt (Potassium Chloride), Yeast Extract, Food Acid (Citric Acid), Onion Powder, Garlic Powder, Tomato Powder, Natural Flavours, Natural Colours (Paprika Extract), Antioxidants (Tocopherols, Ascorbic Acid, Rosemary Extract)."
Philadelphia Original Cream Cheese Spread Tub 250g,https://assets.woolworths.com.au/images/1005/79223.jpg?impolicy=wowsmkqiema&w=260&h=260,"Milk, Cream (from Milk), Milk Solids, Salt, Vegetable Gums (410), Starter Culture."
Australian Organic Food Co Pumpkin & Sweet Potato Soup Pouch 330g,https://assets.woolworths.com.au/images/1005/678349.jpg?impolicy=wowsmkqiema&w=260&h=260,"Water, Organic Pumpkin (25%), Organic Sweet Potato (15%), Organic Carrot, Organic Potato, Organic Onion, Organic Cream (Milk), Organic Celery, Organic Olive Oil, Sea Salt"
Haribo Sour S'ghetti 140g,https://assets.woolworths.com.au/images/1005/165192.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, glucose syrup (from wheat or corn), starch, humectant (sorbitol syrup; wheat flour), acids (citric acid, malic acid)acidity regulator (sodium hydrogen malate), flavouring, fruit and plant concentrates (saflower, elderberry, orange, blackcurrant, lemon, mango, passion fruit, anfonia, grape) elderberry extract, carmelised sugar syrup, colour (copper complexes of chlorophyllins)"
Massel Organic Liquid Stock Beef 1l,https://assets.woolworths.com.au/images/1005/847730.jpg?impolicy=wowsmkqiema&w=260&h=260,"Water, Southern Ocean Sea Salt, Cane Sugar*, Maize Maltodextrin*, Natural Vegetable Flavours, Yeast Extract, Celery Powder*.  (*Organic Ingredient)"
La Molisana Pastificio Extra Di Lusso Fettuccine 500g,https://assets.woolworths.com.au/images/1005/74782.jpg?impolicy=wowsmkqiema&w=260&h=260,"Durum Wheat Semolina"
La Zuppa Microwave Soup Pumpkin 420g,https://assets.woolworths.com.au/images/1005/297729.jpg?impolicy=wowsmkqiema&w=260&h=260,"Vegetables (51%) (Pumpkin (34%), Potato, Onion, Cabbage, Carrot, White Bean, Green Pea), Water, Salt."
Natural Coarse Sea Salt Ceramic Grinder 100g,https://assets.woolworths.com.au/images/1005/197116.jpg?impolicy=wowsmkqiema&w=260&h=260,"Coarse Sea Salt (100%)."
La Zuppa Soup Pouch Italian Style Tomato & Veg 540g,https://assets.woolworths.com.au/images/1005/676342.jpg?impolicy=wowsmkqiema&w=260&h=260,"Vegetable Stock (58%) (Water, Onion, Cauliflower, Carrot), Vegetables (39%) (Potato, Pumpkin, Sweet Corn, White Bean (4.7%), Tomato (3.5%), Water Spinach, Carrot, Onion, Cabbage, Red Capsicum), Tomato Paste (1.9%), Salt, Sugar, Yeast Extract."
T2 Tummy Tea Bags 10 Pack,https://assets.woolworths.com.au/images/1005/134424.jpg?impolicy=wowsmkqiema&w=260&h=260,"Peppermint, liquorice root fennel, marigold petals"
Parker's Oven Baked Wheat Mini Pretzels Twists Party Bag Share Pack 225g,https://assets.woolworths.com.au/images/1005/25044.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wheat Flour, Glucose, Salt, Vegetable Oil."
"Heinz Soup Of The Day Pumpkin, Cauliflower & Tumeric 430g",https://assets.woolworths.com.au/images/1005/203960.jpg?impolicy=wowsmkqiema&w=260&h=260,"Water, Pumpkin (27%), Cauliflower (15%), Carrots, Potato Flakes, Coconut Cream (2.0%), Cornflour, Salt, Garlic Paste, Brown Sugar, Curry Powder, Spices (Including Turmeric), Coriander, Yeast Extract, Natural Flavour. Contains a total of 50% vegetables."
Essentials Breadcrumbs 750g,https://assets.woolworths.com.au/images/1005/879124.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wheat Flour, Wholemeal Wheat Flour, Rye Flour, Yeast, Soya Flour, Wheat Gluten, Iodised Salt, Vegetable Fibres (Oat Fibre, Wheat Fibre, Soya Bean Fibre), Vinegar, Canola Oil, Fermented Wheat Flour, Wheat Semolina, Rolled Oats, Sesame Seed, Malted Barley Flour, Malted Wheat Flour, Vegetable Emulsifiers (481, 471, 472e), Vitamins (Thiamin, Folate)"
Woolworths Popping Corn Kernels 400g,https://assets.woolworths.com.au/images/1005/117080.jpg?impolicy=wowsmkqiema&w=260&h=260,"Popping Corn (100%)"
Oreo Mini Original Cookies Sharepack 157g,https://assets.woolworths.com.au/images/1005/229246.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wheat Flour, Sugar, Vegetable Oil, Cocoa Powder, Fructose Syrup, Cornstarch, Iodised Salt, Raising Agents (500, 503), Emulsifier (Soy Lecithin), Flavour, Antioxidant (319)."
Kellogg's Corn Flakes Breakfast Cereal 890g,https://assets.woolworths.com.au/images/1005/201949.jpg?impolicy=wowsmkqiema&w=260&h=260,"Corn (90%), sugar, salt, barley malt extract, vitamins (vitamin E, niacin, vitamin B6, riboflavin, folate), minerals (iron, zinc oxide)."
Uncle Tobys Oats Quick Sachets Brown Sugar & Cinnamon Porridge 350g,https://assets.woolworths.com.au/images/1005/148885.jpg?impolicy=wowsmkqiema&w=260&h=260,"Uncle Tobys Whole Grain Rolled  Oats  (80%), Raw Sugar, Brown Sugar Flavour, Cinnamon (0.1%)         Contains Gluten.        May Contain Wheat, Rye, Barley, Milk, Tree Nuts, Lupin."
F. Whitlock & Sons Smokehouse Tomato Chutney Sauce 250ml,https://assets.woolworths.com.au/images/1005/169354.jpg?impolicy=wowsmkqiema&w=260&h=260,"Apple Pomace Apple Pomace, Water, Food Acids (260, 300), Preservative (211), Tomato Puree (29%), Sugar, Chilli Puree (5%) Chilli, Food Acid (260), Apple Paste, Salt, Garlic, Spices, Food Acid (260), Onion, Maize Thickener (1422), Rice Flour, Flavours (Including Smoke Flavour), Brown Vinegar (Wheat, Barley), Colours (124, 122, 110).    Contains: Wheat, Gluten.  May Contain: Peanut, Soy."
Hart & Soul All Natural Satay Curry Recipe Base 80g,https://assets.woolworths.com.au/images/1005/84053.jpg?impolicy=wowsmkqiema&w=260&h=260,"Water, Coconut Sugar, Peanut (17.50%), Mung Bean, Rice Bran Oil, Shallot, Salt, Lemongrass, Galangal, Spices (Coriander Powder, Cumin Powder, Turmeric), Tamarind Extract, Chili, Garlic, Tapioca Starch"
Poppin Microwave Popcorn Triple Butter Flavour Explosion 100g X4 Pack,https://assets.woolworths.com.au/images/1005/319826.jpg?impolicy=wowsmkqiema&w=260&h=260,"Popping Corn (78%), Vegetable Oils [contain Antioxidants  (306 from Soy, 304)], Salt, Natural Flavour (contains Milk), Colour (Annatto)."
Mazzetti Balsamic Vinegar Of Modena 500ml,https://assets.woolworths.com.au/images/1005/99709.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wine Vinegar, Concentrated Grape Must, Cooked Grape Must, 6% Acidity"
Freedom Classic Rice Puffs Cereal 250g,https://assets.woolworths.com.au/images/1005/224381.jpg?impolicy=wowsmkqiema&w=260&h=260,"Rice Flour (82%), Resistant Dextrin (Maize), Sugar, Salt, Emulsifier (Sunflower Lecithin)."
Maggi Chicken Flavour Cup Instant Noodles 60g,https://assets.woolworths.com.au/images/1005/224905.jpg?impolicy=wowsmkqiema&w=260&h=260,"Our Chosen Ingredients        Noodle Cake: Wheat  Flour, Vegetable Oil [Antioxidant (319)], Tapioca Starch, Salt, Mineral Salts (508, 451, 501, 500), Vegetable Gum (412).       Flavour Sachet:  Iodised Salt, Flavour Enhancers (621, 635), Mineral Salt (508), Maltodextrin, Flavours [(621)( Wheat ,  Soy  and  Celery )], Sugar, Onion ,Vegetable Fat [Antioxidant (320)], Parsley Flakes, Colours (Turmeric, Caramel Iii) Spices (Coriander, Cumin, Cardamom, Chilli Powder, Ginger).       Garnish:  Carrot.       Contains: Wheat, Soy and Celery.        May Contain:  Crustacean, Fish, Milk and Mustard ."
Saxa Four Seasons Pepper Grinder 35g,https://assets.woolworths.com.au/images/1005/142080.jpg?impolicy=wowsmkqiema&w=260&h=260,"Peppercorns (Black, White, Green), Schinus Berries."
Amy's Kitchen Canned Soup Organic Lentil & Vegetable 411g,https://assets.woolworths.com.au/images/1005/303700.jpg?impolicy=wowsmkqiema&w=260&h=260,"ORGANIC VEGETABLES (ORGANIC ONIONS, ORGANIC CARROTS, ORGANIC CELERY, ORGANIC POTATOES, ORGANIC SPINACH, ORGANIC GREEN BEANS, ORGANIC DICED TOMATOES, ORGANIC GARLIC) (49%), WATER, ORGANIC GREEN LENTILS (8%), ORGANIC OLIVE OIL, SEA SALT, ORGANIC BALSAMIC VINEGAR (ORGANIC WINE VINEGAR, ORGANIC GRAPE MUST), ORGANIC BLACK PEPPER, ORGANIC SPICES, BAY LEAVES."
Woolworths Salted Peanuts 375g,https://assets.woolworths.com.au/images/1005/509458.jpg?impolicy=wowsmkqiema&w=260&h=260,"Peanuts (98%), Salt (0.9%), Peanut Oil"
Woolworths Champignons Pieces & Stems 400g,https://assets.woolworths.com.au/images/1005/492073.jpg?impolicy=wowsmkqiema&w=260&h=260,"Champignon Mushroom (55%), Water, Acidity Regulator (Citric Acid)"
Vitawerx Milk Chocolate Plain Bar 100g,https://assets.woolworths.com.au/images/1005/182834.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cocoa (32%), Whey Protein Isolate (from Milk), Cocoa Butter, Sweetener (Xylitol), Skim Milk Powder (Milk Solids 5%), Natural Vanilla Flavour, Emulsifier (Sunflower Lecithin)."
Dole Pineapple Premium Tropical Chunks 432g,https://assets.woolworths.com.au/images/1005/780101.jpg?impolicy=wowsmkqiema&w=260&h=260,"Pineapple (72%), Pineapple Juice, Water, Clarified Pineapple Juice Concentrate."
Edgell Snack Time Red Kidney Beans Salad Topper With Chilli 70g,https://assets.woolworths.com.au/images/1005/65646.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cooked red kidney beans (71%), water, olive oil (1 2%), salt, chilli (0.3%), garlic."
Sanitarium Up&go Dairy Free Liquid Breakfast Choc Ice 12 Pack,https://assets.woolworths.com.au/images/1005/118315.jpg?impolicy=wowsmkqiema&w=260&h=260,"Water, Soy Protein, Corn Maltodextrin, Cane Sugar, Plant Fibre, Vegetable Oils (Sunflower, Canola), Fructose, Cocoa (0.5%), Brown Rice Flour, Flavours, Mineral (Calcium), Acidity Regulator (Potassium Citrate), Vegetable Gums (460, 466, 407), Stabiliser (452), Vitamins (C, Niacin, A, B12, B6, B2, B1, Folate), Salt."
Woolworths Crushed Ginger 230g,https://assets.woolworths.com.au/images/1005/680510.jpg?impolicy=wowsmkqiema&w=260&h=260,"Ginger (95%), Rapeseed Oil, Sugar, Acidity Regulator (Citric Acid), Salt"
Mckenzie's Baking Powder 125g,https://assets.woolworths.com.au/images/1005/7932.jpg?impolicy=wowsmkqiema&w=260&h=260,"Rice Flour, Sodium Acid Pyrophosphate (450), Sodium Bicarbonate (500)"
Queen Celebrating 120 Years Pure Vanilla Extract 100ml,https://assets.woolworths.com.au/images/1005/575974.jpg?impolicy=wowsmkqiema&w=260&h=260,"Extract of Vanilla Beans (Water, Alcohol (35% by vol.), Vanilla Beans)."
San Remo Elbows Pasta No 35 500g,https://assets.woolworths.com.au/images/1005/39484.jpg?impolicy=wowsmkqiema&w=260&h=260,"Durum Wheat Semolina."
Woolworths Dried Mango Slices 130g,https://assets.woolworths.com.au/images/1005/815875.jpg?impolicy=wowsmkqiema&w=260&h=260,"Ingredients Not Found"
Pico Organic Vegan Chocolate Salted Caramel 80g,https://assets.woolworths.com.au/images/1005/61003.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cocoa Solids (Cocoa Mass, Cocoa Butter), Sugar, Caramel Pieces (6%) (Sugar, Fructose), Sea Salt (0.4%)."
Mars Chocolate Bar With Nougat & Caramel 47g,https://assets.woolworths.com.au/images/1005/160905.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, Glucose Syrup (Sources include Wheat), Milk Solids, Cocoa Mass, Cocoa Butter, Vegetable Oil, Vegetable Fat, Barley Malt Extract, Emulsifier (Soy Lecithin), Salt, Egg White, Natural Flavour (Vanilla Extract)."
Ben's Original Lightly Flavour Garlic Microwave Rice Pouch 250g,https://assets.woolworths.com.au/images/1005/79980.jpg?impolicy=wowsmkqiema&w=260&h=260,"Steamed Long Grain Rice 93%, Garlic 2%, Onion, Vegetable Oil, Flavour, Salt, Sugar, Processing Aid (contains Soy), Yeast Extract, Pepper."
Woolworths Full Cream Milk Powder 1kg,https://assets.woolworths.com.au/images/1005/789357.jpg?impolicy=wowsmkqiema&w=260&h=260,"Full Cream Milk, Emulsifier (Soy Lecithin)"
In A Biskit Drumstix Crackers 160g,https://assets.woolworths.com.au/images/1005/172235.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wheat Flour, Vegetable Oil (Contains Antioxidant 307b), Modified Starch (1422), Flavour Enhancer (621), Icing Sugar, Raising Agents (500, 503), Yeast Extract (from Barley), Whey Powder (Contains Milk), Salt, Onion Powder, Maltodextrin, Cornstarch, Mineral Salt (450), Hydrolysed Vegetable Protein, Emulsifier (Soy Lecithin), Wheat Starch, Enzyme (Contains Wheat), Anti-Caking Agent (551), Preservatives (220, 223), Flavours, Spice, Colour (160b)."
Twinings Chai Vanilla Tea Bags 80 Pack,https://assets.woolworths.com.au/images/1005/94179.jpg?impolicy=wowsmkqiema&w=260&h=260,"Black Tea, Flavourings, Cinnamon Bark (5%), Ginger (5%)."
Health Lab Mylk Samantha's Cherry Chocolate Bar 4 Pack,https://assets.woolworths.com.au/images/1005/152246.jpg?impolicy=wowsmkqiema&w=260&h=260,"Coconut*, Brown Rice Syrup, Mylk Chocolate (20%) (Cocoa Mass 55%, Sugar, Soy Lecithin, Natural Flavour), Coconut Cream, Vegetable Glycerine, Coconut Flour, Freeze Dried Cherries (1.5%), Natural Cherry Flavour (1.5%), Natural Vegetable Concentrate (Beetroot, Carrot), Cacao Powder, Sunflower Lecithin, Sea Salt.*Sulphite & Preservative Free Coconut."
Slendier Zucchini & Eggplant Pasta Sauce 340g,https://assets.woolworths.com.au/images/1005/117096.jpg?impolicy=wowsmkqiema&w=260&h=260,"All organic ingredients Chopped & Puree Tomato 66%, Eggplant 8%, Zucchini 8%, Red Capsicum, Extra Virgin Olive Oil, Onion, Dried Tomato, Salt, Parsley & Black Pepper."
